Ref_Area,Year,Total_GHG,Energy_Per_Capita,Elec_Per_Capita,Renewable_%,Fossil_Elec_%,Renew_Elec_%,GDP_Total,GDP_Per_Capita,GDP_Per_Capita_PPP,Population,Urban_%,Industry_VA_%,Agri_VA_%,Forest_%,Agri_Land_%,Covid
LBY,2022,89.9447,1543.814719517055,3979.066433825387,3.1,99.97151484076797,0.0223947103636624,43246297921.84992,5986.636948512581,11450.059855292844,7223805.0,87.8486088593786,76.83807986471425,1.6864376993735348,0.1233276879184332,8.723871011741705,0
LBY,2023,97.9516,2662.1673661639556,3796.09833965697,3.1,99.97151484076797,0.0223947103636624,44027664915.18701,6026.515187088119,12476.597494408254,7305659.0,87.8647197919848,78.89952807928267,1.7692779613025011,0.1233276879184332,8.723871011741705,0
LBY,2024,98.1709,2662.1673661639556,3796.09833965697,3.0999999999999996,99.97151484076797,0.02239471036366239,48487151215.34504,6569.164086786484,12583.83387268161,7381023.0,87.8854066107749,73.49714041826718,2.3919760990183523,0.1233276879184332,8.723871011741705,0
LKA,2000,22.4543,431.6261215309638,286.94264785658095,64.2,54.197601370645344,45.81282124500285,16595882818.685669,860.1998843047694,6428.6134189046315,19293054.0,14.6196895000898,27.31807679646575,19.927315041872212,34.54664327858396,37.474087067453354,0
LKA,2001,22.1422,410.7671417317399,280.6070622573195,62.9,53.98908715528683,46.04394632060168,15749753804.834375,803.5440266273846,6230.0305186485275,19600362.0,14.5739539539707,26.820594416078464,20.066605203361096,34.446499760803704,37.49003348748206,0
LKA,2002,22.7843,413.9926786765834,291.73343178284773,62.1,61.81741216311556,38.18061238888105,16536535647.083422,834.9360149053377,6409.862788934459,19805752.0,14.6107836754127,28.01061345167316,14.279322536088271,34.34635624302344,37.569765587625575,0
LKA,2003,24.0385,435.2386213816326,314.3619977644812,61.3,57.1021254536029,43.08385173665111,18881765437.215084,946.3822551280718,6741.012488494236,19951521.0,14.7256630416211,28.42457041769732,13.230514884211958,34.24621272524318,38.04656354648381,0
LKA,2004,24.1301,438.06991848243337,342.001945976138,61.6,63.861566484517304,36.13855494839102,20662525941.29855,1028.6206813255512,7059.910980685681,20087605.0,14.9130061059922,28.618101519914713,12.543804143882772,34.14606920746293,36.49178759368522,0
LKA,2005,25.9919,445.3008948593611,386.8122927561632,60.1,62.773487773487766,37.22790647790648,24405791044.77612,1207.219947641648,7452.742341245181,20216524.0,15.167273918248,30.188088464445677,11.819476822644654,34.04592568968267,39.74645192154361,0
LKA,2006,24.84,446.3506855040251,390.07663514656815,62.2,51.0,49.00031578947369,28267410542.516354,1388.8973911993205,7970.664910210454,20352411.0,15.4829275281105,30.64229518014891,11.336280234663182,33.94578217190241,38.75298995375538,0
LKA,2007,25.6207,451.98041092053137,406.97726905076945,60.2,59.93334006665994,40.06494293505706,32350238760.423862,1578.6345112539152,8454.2067533326,20492545.0,15.8544279853018,29.919819777527408,11.683164332850476,33.84563865412215,37.99075107638335,0
LKA,2008,25.8254,437.2262113996806,413.05171682830183,61.6,58.4607696151924,41.583408295852074,40713826215.009254,1973.5847690128735,8897.82686006864,20629378.0,16.2762363395441,29.371194749474117,13.379200767591042,33.745495136341894,41.42242066656035,0
LKA,2009,24.9481,441.04670092469206,412.16133695405784,63.5,60.70498698177449,39.298317644702585,42066224093.00646,2026.6593995070184,9156.319064831654,20756435.0,16.7428136405592,29.67143873184107,12.691971303497017,33.645351618561634,41.6137777069048,0
LKA,2010,26.5488,467.33702868565103,446.0922600598139,61.9,46.88454772706231,53.037959448199246,58636049434.1871,2808.3624450370944,9832.18622338643,20879089.0,17.2486209380693,27.7831982984661,9.048337007623363,33.54520810078137,41.77962047520331,0
LKA,2011,28.6809,472.04954506209566,487.5518395693132,56.4,59.152513295591014,40.77783496311545,67753285896.625435,3224.9574515049626,10618.492600040505,21009048.0,17.7881192817964,29.0731497643121,9.533159350324096,33.62557805772604,43.53372667836071,0
LKA,2012,30.7524,481.9699633652973,505.8702967265387,52.9,70.75875976808672,29.271237711116715,70447217163.77837,3327.7761369128284,11447.693773813531,21169458.0,18.2617686748284,30.969853809637115,7.910288868526324,33.7059480146707,43.69319087864774,0
LKA,2013,28.0206,456.6116268720588,525.7226135535584,56.9,40.12309739665641,59.78000499043499,76976203829.47653,3739.4318110020176,12249.72233480957,20585000.0,18.4323136480916,30.79568072732644,7.924604116521052,33.786317971615375,43.69319087864774,0
LKA,2014,30.0908,485.8889733919289,531.0905765713736,54.2,60.797688789021755,52.77441617847685,82531125190.52245,3972.0437573646377,12909.966306888484,20778000.0,18.6153877203724,30.517895429429736,8.080707923318625,33.86668792856003,43.69319087864774,0
LKA,2015,33.2653,501.5182945022604,584.5016690510253,51.3,51.52480655439235,48.474965862539825,85090301052.0465,4057.715834623104,13329.779343894736,20970000.0,18.796256612131,29.535417873503896,8.216938879416418,34.39516585074241,44.26994975199134,0
LKA,2016,36.1268,542.5773796852279,626.4793248149371,45.1,67.36908429011481,32.62321478577429,88000211171.59557,4149.191907755932,13845.614678236783,21209000.0,18.9747679368162,30.48271772921346,7.261718477791312,34.344109996283905,44.43151891167014,0
LKA,2017,34.7244,514.23622858293,666.9929613573859,45.8,69.6485200845666,30.01043868921776,94369350285.58136,4398.888280687147,14572.485821456534,21453000.0,19.1507693078088,31.12827864644329,7.430678779599405,34.29305414182541,44.59631945454252,0
LKA,2018,34.5011,508.5433645171158,652.0996769727734,47.9,54.83331188055091,45.04936285236195,94450015982.84044,4358.560959060474,14759.82489457649,21670000.0,19.3241083384127,30.05681952541413,7.592063951152457,34.25804991594465,45.44807965860597,0
LKA,2019,36.3046,523.4672124013392,679.2643214236573,46.1,65.53365057783822,34.388665719053215,88998706296.57828,4081.947727220029,14637.444291320046,21803000.0,19.4946326418437,29.191009871038332,7.2562467000326,34.20671024903309,45.44729470728513,0
LKA,2020,35.8828,511.1099508250193,682.6041334002464,49.3,64.7030244139439,35.19810518644479,84335574581.50722,3847.6013769563942,13886.651372865104,21919000.0,19.6621898312161,28.23583287512595,8.251323260581856,34.15809893307469,45.45748464274168,1
LKA,2021,36.0653,527.1566965171105,713.6667268460011,48.8,51.09032480201997,49.23803511993573,88556698937.70328,3996.962400149092,14316.135222568291,22156000.0,19.8266275195269,29.954009766337585,8.78994016463402,34.10701584222438,45.45748464274168,1
LKA,2022,34.1259,463.7267220978721,657.4545782426401,48.8,49.71042471042471,49.23803511993573,74143020262.80765,3342.636502538553,13249.065064601964,22181000.0,19.9877933196367,29.80583157906254,8.44795287007937,34.055932751374066,45.45748464274168,0
LKA,2023,35.1854,466.71899361141266,644.4615873303989,48.8,49.71042471042471,49.23803511993573,83716142582.19453,3798.8901657301144,13024.940431985526,22037000.0,20.1455348442463,25.782676947115597,8.12391264498649,34.00484966052377,48.60814742967992,0
LKA,2024,37.1665,466.71899361141266,644.4615873303989,48.79999999999999,49.71042471042471,49.23803511993572,98963185509.64996,4515.56787322732,13752.83674038602,21916000.0,20.2996997058686,25.528805128946345,8.299685833228496,34.00484966052377,48.60814742967992,0
LTU,2000,20.4199,2040.58088590544,2516.905098275886,17.2,19.877461706783368,5.636761487964989,11550695727.23349,3300.636349285588,15771.426959532766,3499536.0,66.9768374826555,26.500848448688153,5.573516115293964,32.22718570516911,54.530950861518825,0
LTU,2001,21.1,2388.2814224183926,2695.9062676291296,17.6,17.669810680599852,4.770306032435367,12260761329.305136,3532.527873632422,16933.0225490496,3470818.0,66.9286097501613,27.21467165940632,4.86500650657571,32.46649649010849,46.202935545628584,0
LTU,2002,21.6074,2578.770975360151,2848.9134832403784,17.9,14.987867501833982,4.429772586197167,14282292664.600355,4148.130914850149,18216.545258127164,3443067.0,66.8887100219727,26.39882122983171,4.7676047589833646,32.70580727504786,46.02744097000638,0
LTU,2003,21.6844,2714.2950858963204,3087.655147716994,18.1,14.598727422003286,5.0903119868637114,18809197969.543148,5507.474341876524,20302.984879840275,3415213.0,66.7596664428711,27.96306231713685,4.416392982900566,32.94511805998724,40.539246968730055,0
LTU,2004,22.5591,2784.8940356978865,3196.8493444770993,18.1,15.83480336204213,4.9289197883158655,22743164431.197216,6734.574870619461,21867.286146479066,3377075.0,66.6022567749023,29.527855822780968,4.151676237752007,33.184428844926614,41.54913848117422,0
LTU,2005,23.5785,2668.049724478171,3187.031079948762,17.5,23.119588744588743,5.60741341991342,26105207115.31285,7857.031487864918,23944.7019948719,3322528.0,66.5784912109375,29.723606850593946,4.3272707449965635,33.423739629865985,45.26164645820038,0
LTU,2006,23.8651,2669.903958399977,3353.3043274292954,17.5,22.384233295946164,6.729690754686748,30116192746.894215,9210.10118229413,26129.33925669385,3269909.0,66.6381530761719,30.170547885101723,3.8728905163979026,33.66305041480536,44.52297383535418,0
LTU,2007,25.9549,2927.728514075166,3564.206785269307,17.1,20.16848718497894,7.9817234240022845,39729151614.66885,12295.121277936596,29370.773973717613,3231294.0,66.7184982299805,29.64501628156499,3.472676095223872,33.90236119974473,43.01052967453734,0
LTU,2008,26.4212,2978.8832571651983,3733.6264953969862,18.3,18.63724574139294,8.539423560698626,47831254207.52232,14955.534546292096,30445.780946493614,3198231.0,66.7527770996094,29.200908628729668,3.281583238013926,34.144395692062226,42.63422417231751,0
LTU,2009,23.3173,2771.8186990832796,3622.290316910092,20.1,18.46594608673004,9.109845031905197,37494380038.92132,11854.371105309569,26217.544929389107,3162916.0,66.7816619873047,25.020749101607553,2.5292827686121213,34.38372556840846,42.90386916633426,0
LTU,2010,24.2246,2276.5177609012517,3470.78503022973,21.5,66.67246477648287,28.98051835101757,36638128534.06432,11829.12260945704,26887.491305770083,3097282.0,66.7712860107422,26.21165181444935,3.0687151855405945,34.623055444754684,44.23294774631033,0
LTU,2011,25.1128,2412.9776014545287,3529.9187778535493,22.7,59.66403981750311,35.011820821236,43186501862.790695,14261.843378732545,29240.748785139185,3028115.0,66.7518340055756,28.353431711528422,3.5189712936826325,34.677856846539235,44.7697609854166,0
LTU,2012,25.4341,2468.1645839611942,3606.055121558415,23.9,61.84810628594091,33.65060479873092,42709372066.862656,14288.185349313851,30920.330402208034,2989139.0,66.8536758422852,28.200199931222315,4.000074487602162,34.732105817404346,45.3489485273,0
LTU,2013,23.9046,2352.9133734869056,3659.2655128746305,26.3,50.92398152036959,43.553128937421256,46303660422.043365,15636.525258604766,32474.641353355382,2961250.0,67.0092086791992,27.624268915086866,3.534358105532235,34.78579976067012,46.1332269644994,0
LTU,2014,23.9487,2376.27537817697,3814.7888520328343,27.7,43.4614509893109,50.03411416875142,48306546656.92814,16446.164718166307,33975.08437569633,2937253.0,67.1514937628023,27.726441177948036,3.440160840957196,34.85395051875499,47.12529928172386,0
LTU,2015,24.7285,2420.6055505346826,3898.1707658490286,29.0,45.69227650516927,47.699168862761,41540954817.20389,14269.803987828654,35251.29869317751,2911109.0,67.2282485961914,26.963697861103824,3.4367186480471497,34.90822027134876,47.979249800478854,0
LTU,2016,24.4684,2504.983838297054,4043.3388650917086,31.5,28.293483356774495,62.9395218002813,42970749245.03357,14934.27028404284,36618.146841783775,2877325.0,67.1894226074219,25.997460220702894,3.120618960566807,34.960569585900835,47.15526324191437,0
